requirement_id,parent_control_ref,requirement_ref,requirement_text,source_ref,source_sheet,source_row,source_confidence,human_review_status,reviewer,reviewed_at,notes
REQ-0108,2.5,2.5.2,"- már nem kapcsolódnak felhasználókhoz vagy egyénekhez,",SRC-009,2,41,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0109,2.5,2.5.3,"- megsértik a szervezeti szabályokat, vagy",SRC-009,2,42,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0110,2.5,2.5.4,- meghatározott ideig inaktívak voltak.,SRC-009,2,43,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0111,2.6,2.6,"Az EIR automatikusan naplózza a fiókok létrehozásával, módosításával, engedélyezésével, letiltásával és eltávolításával kapcsolatos tevékenységeket.",SRC-009,2,45,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0112,2.7,2.7,"A szervezet megköveteli a felhasználó kijelentkeztetését egy meghatározott inaktivitási időszak leteltét követően, vagy egy meghatározott időpontban.",SRC-009,2,47,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0113,2.8,2.8,A szervezet meghatározott módon alkalmaz dinamikus jogosultságkezelési képességeket.,SRC-009,2,49,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0114,2.9,2.9,A szervezet:,SRC-009,2,51,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0115,2.9,2.9.1,Létrehozza és kezeli a privilegizált fiókokat egy szerepköralapú vagy tulajdonságalapú hozzáférési rendszerrel összhangban.,SRC-009,2,52,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0116,2.9,2.9.2,Felügyeli a privilegizált szerepkörök vagy tulajdonságok hozzárendeléseit.,SRC-009,2,53,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0117,2.9,2.9.3,Felügyeli a szerepkörök vagy tulajdonságok változásait.,SRC-009,2,54,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0118,2.9,2.9.4,"Visszavonja a hozzáférést, amikor a privilegizált szerepkörök vagy tulajdonságok hozzárendelése többé már nem releváns.",SRC-009,2,55,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0119,2.10,2.10,"A szervezet a meghatározott rendszerfiókok létrehozását, aktiválását, kezelését és letiltását dinamikusan végzi.",SRC-009,2,57,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0120,2.11,2.11,A szervezet csak meghatározott feltételeknek megfelelő megosztott és csoportfiókok használatát engedélyezi.,SRC-009,2,59,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0121,2.12,2.12,A szervezet kikényszeríti a meghatározott körülmények és a használati feltételek betartását a meghatározott rendszerfiókok esetében.,SRC-009,2,61,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0122,2.13,2.13,A szervezet:,SRC-009,2,63,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0123,2.13,2.13.1,"Monitorozza az EIR fiókjainak a meghatározott, megszokottól eltérő használatát, és",SRC-009,2,64,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0124,2.13,2.13.2,jelentést készít az EIR fiókjainak megszokottól eltérő használatáról a meghatározott személyeknek vagy szerepköröknek.,SRC-009,2,65,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0125,2.14,2.14,A szervezet az általa meghatározott jelentős kockázat felfedezésétől számított meghatározott időtartamon belül letiltja az érintett felhasználók fiókjait.,SRC-009,2,67,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0126,2.15,2.15,Az EIR a megfelelő szabályzatokkal összhangban érvényesíti a jóváhagyott logikai hozzáférési jogosultságokat az információkhoz és a rendszer erőforrásaihoz.,SRC-009,2,69,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0127,2.16,2.16,"A szervezet kettős jóváhagyást követel meg a meghatározott privilegizált parancsok, vagy a szervezet által meghatározott egyéb műveletek végrehajtása esetében.",SRC-009,2,71,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0128,2.17,2.17,Az EIR az alábbi kötelező és a szervezet által meghatározott hozzáférés-felügyeleti szabályokat érvényesíti:,SRC-009,2,73,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0129,2.17,2.17.1,A szabályzat egységesen érvényes a rendszeren belüli minden alanyra és objektumra.,SRC-009,2,74,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0130,2.17,2.17.2,A hozzáféréssel rendelkező alanyt korlátozza az alábbi tevékenységek végrehajtásában:,SRC-009,2,75,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0131,2.17,2.17.2.1,- nem továbbíthatja az információt jogosulatlan alanyoknak vagy objektumoknak;,SRC-009,2,76,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0132,2.17,2.17.2.2,- nem adhatja át a jogosultságait más alanyoknak;,SRC-009,2,77,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0133,2.17,2.17.2.3,"- nem módosíthatja az alanyokon, objektumokon, a rendszeren vagy rendszerelemeken meghatározott biztonsági tulajdonságokat;",SRC-009,2,78,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0134,2.17,2.17.2.4,"- választhatja ki az újonnan létrehozott vagy módosított objektumokhoz rendelt biztonsági tulajdonságokat és tulajdonságértékeket, amelyeket a szabályzat határoz meg;",SRC-009,2,79,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0135,2.17,2.17.2.5,- nem módosíthatja a hozzáférés-felügyeleti szabályokat.,SRC-009,2,80,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0136,2.17,2.17.2.5.1,"- A szabályzat részletesen meghatározza, hogy mely alanyok kaphatnak olyan privilegizált státuszt, amely nem vonatkozik sem a fent említett korlátozások egy részhalmazára, sem az egészre.",SRC-009,2,81,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0137,2.18,2.18,"Az EIR érvényesíti a meghatározott mérlegelés alapú hozzáférés-felügyeleti szabályokat a szervezet által meghatározott alanyok és objektumok halmazán, ahol a szabályzat meghatározza, hogy az információhoz való hozzáférést engedélyező alany az alábbiak közül egyet vagy többet megtehet:",SRC-009,2,83,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0138,2.18,2.18.1,Átadhatja az információt más alanyoknak vagy objektumoknak.,SRC-009,2,84,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0139,2.18,2.18.2,Átruházhatja a jogosultságait más alanyoknak.,SRC-009,2,85,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0140,2.18,2.18.3,"Módosíthatja az alanyokon, objektumokon, a rendszeren vagy a rendszerelemeken található biztonsági tulajdonságokat.",SRC-009,2,86,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0141,2.18,2.18.4,Kiválaszthatja az újonnan létrehozott vagy módosított objektumokhoz rendelt biztonsági tulajdonságokat.,SRC-009,2,87,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0142,2.18,2.18.5,Módosíthatja a hozzáférés-felügyeleti szabályokat.,SRC-009,2,88,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0143,2.19,2.19,"A szervezet megakadályozza a hozzáférést a meghatározott, biztonsági szempontból releváns információkhoz, kivéve, ha a rendszer biztonságos, de nem aktív rendszerállapotban van.",SRC-009,2,90,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0144,2.20,2.20,A szervezet szerepkör alapú hozzáférési szabályokat alkalmaz a meghatározott alanyokra és objektumokra vonatkozóan. A hozzáféréseket a meghatározott szerepkörök és az ilyen szerepkörök betöltésére jogosult felhasználók alapján szabályozza.,SRC-009,2,92,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0145,2.21,2.21,"A szervezet érvényesíti a hozzáférési jogosultságok visszavonását az alanyok és az objektumok biztonsági tulajdonságainak változása esetén, a szervezet által meghatározott, a hozzáférési jogosultságok visszavonásának időzítésére vonatkozó szabályok alapján.",SRC-009,2,94,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0146,2.22,2.22,"A szervezet csak akkor továbbít információt az EIR-ből, ha:",SRC-009,2,96,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0147,2.22,2.22.1,"a meghatározott fogadó rendszer vagy rendszerelem megfelel a szervezet által meghatározott követelményeknek, és",SRC-009,2,97,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0148,2.22,2.22.2,a szervezet által meghatározott követelményeket alkalmazzák a továbbítandó információ megfelelőségének ellenőrzésére.,SRC-009,2,98,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0149,2.23,2.23,A szervezet meghatározott feltételek esetén meghatározott szerepkörök számára biztosítja az automatizált hozzáférés-felügyeleti mechanizmusok ellenőrzött felülbírálatát.,SRC-009,2,100,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0150,2.24,2.24,A szervezet korlátozza a hozzáférést a meghatározott információtípusokat tartalmazó adattárakhoz.,SRC-009,2,102,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0151,2.25,2.25,A szervezet:,SRC-009,2,104,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0152,2.25,2.25.1,"biztosítja, hogy az alkalmazások a telepítési folyamat részeként hozzáférjenek a meghatározott rendszeralkalmazásokhoz és rendszerfunkciókhoz;",SRC-009,2,105,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0153,2.25,2.25.2,érvényesítési mechanizmust biztosít a jogosulatlan hozzáférés megakadályozására; és,SRC-009,2,106,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0154,2.25,2.25.3,jóváhagyja a hozzáférési jogosultságok változásait az alkalmazás első telepítése után.,SRC-009,2,107,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0155,2.26,2.26,A szervezet tulajdonság alapú hozzáférés-felügyeleti szabályokat alkalmaz a meghatározott alanyok és objektumok esetében. A hozzáférési jogosultságokat és engedélyeket a szervezet által meghatározott tulajdonságok alapján szabályozza.,SRC-009,2,109,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0156,2.27,2.27,A szervezet érvényesíti,SRC-009,2,111,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0157,2.27,2.27.1,a kötelező hozzáférés-felügyeleti szabályokat a meghatározott alanyok és objektumok halmazán; és,SRC-009,2,112,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0158,2.27,2.27.2,a mérlegelés alapú hozzáférés-felügyeleti szabályokat a meghatározott alanyok és objektumok halmazán.,SRC-009,2,113,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0159,2.28,2.28,A szervezet a meghatározott információáramlási szabályokkal összhangban érvényesíti a jóváhagyott jogosultságokat a rendszeren belüli és a kapcsolódó rendszerek közötti információáramlás ellenőrzése során.,SRC-009,2,115,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0160,2.29,2.29,"A szervezet meghatározott biztonsági tulajdonságokat rendel a meghatározott információkhoz, forrás- és cél objektumokhoz kapcsolódóan, hogy a meghatározott információáramlási szabályokat kikényszerítse az információáramlást érintő döntések során.",SRC-009,2,117,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0161,2.30,2.30,"A szervezet védett feldolgozási tartományokat használ a meghatározott információáramlási szabályok érvényesítésére, az információáramlással kapcsolatos döntések megalapozásához.",SRC-009,2,119,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0162,2.31,2.31,A szervezet kikényszeríti a meghatározott dinamikus információáramlási szabályokat.,SRC-009,2,121,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0163,2.32,2.32,"A szervezet az információk dekódolásával, a titkosított információáramlás blokkolásával vagy a titkosított információk átvitelével próbálkozó kommunikációs folyamat megszakításával megakadályozza, hogy titkosított információkkal megkerüljék a meghatározott információáramlás-ellenőrzési mechanizmusokat.",SRC-009,2,123,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0164,2.33,2.33,A szervezet kikényszeríti az adattípusok más adattípusokba való beágyazására vonatkozó meghatározott korlátozásokat.,SRC-009,2,125,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
REQ-0165,2.34,2.34,A szervezet meghatározott metaadatok alapján érvényesíti az információáramlási szabályokat.,SRC-009,2,127,unverified_internal,PROPOSED,,,Az eredeti munkafüzetből determinisztikusan kinyert részletes követelmény.
